place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNheFpPSHZBRRAB,4,,8 months ago,2024-01-20 14:19:51.514008,Thank you for your review! We will try to make sure you leave more satisfied next time! :),7 months ago,2024-02-20 14:19:51.514008,0,85,39,True,,"Koszonjuk az ertekelest! Igyekezni fogunk, hogy legkozelebb elegedettebben tavozz! :)"
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURWZzZ1eEt3EAE,5,"We went to squash, great value for money, the fitness room has been nicely renovated, the reception staff are kind and helpful!",9 months ago,2023-12-20 14:19:51.518004,Hi Luca! :) Thank you very much! Were glad you had a good time! :),7 months ago,2024-02-20 14:19:51.518004,0,12,,True,"Squasholni voltunk, ar-ertek aranyban szuper, a konditerem resz szepen felujitott, a recepcion kedvesek, segit keszek!","Szia Luca! :) Nagyon szepen koszonjuk! Orulunk, hogy jol erezted magad! :)"
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNWaXRmMkNBEAE,5,"Since it was renovated, it has become very demanding, good machines, fair price.",9 months ago,2023-12-20 14:19:51.521974,Thank you for the positive evaluation! We are glad that you are satisfied!,9 months ago,2023-12-20 14:19:51.521974,0,6,,False,"Amiota felujitottak nagyon igenyes lett, jo gepek, korrekt ar.","Koszonjuk a pozitiv ertekelest! Orulunk, hogy elegedett vagy!"
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNsMTdEOWRREAE,5,,9 months ago,2023-12-20 14:19:51.524974,,,,0,25,14,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNsOWFfbU5nEAE,1,,9 months ago,2023-12-20 14:19:51.527976,,,,0,3,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNsa2Z1Szh3RRAB,1,"Usually, they dont reply to phonecalls, and in the morning the girl at the reception hates you from the very first moment you step inside the gym. Hardly ever greets you.",9 months ago,2023-12-20 14:19:51.530004,,,,3,10,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNseUlYM1h3EAE,4,,10 months ago,2023-11-20 14:19:52.422800,,,,0,3,28,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNsa0l6bVZREAE,5,,10 months ago,2023-11-20 14:19:52.424828,,,,0,14,278,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURGM2FHZzJ3RRAB,5,Cleaned Good Group Classes Only bad service in the reception. Girls can be a bit rude.,10 months ago,2023-11-20 14:19:52.426833,,,,0,6,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNGeDV5TjB3RRAB,5,,10 months ago,2023-11-20 14:19:52.429828,,,,0,2,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUM1c2ZMc3VRRRAB,5,,11 months ago,2023-10-20 14:19:52.431833,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUM1b2N5ZkRREAE,4,,11 months ago,2023-10-20 14:19:52.433830,,,,0,5,54,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURabnBQdnhnRRAB,5,,11 months ago,2023-10-20 14:19:52.435830,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURacnVlTFV3EAE,4,,11 months ago,2023-10-20 14:19:52.437828,,,,0,1,1,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURaMXF5VVZBEAE,5,,11 months ago,2023-10-20 14:19:52.440799,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURScjRPamRREAE,5,"I originally gave it 3 stars, but it has since been renovated very nicely. Now 5 stars.",11 months ago,2023-10-20 14:19:52.442828,,,,0,12,,False,Eredetileg 3 csillagot adtam de azota nagyon szepen felujitottak. Most mar 5 csillag.,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURaeUp6R0dREAE,5,,11 months ago,2023-10-20 14:19:53.449133,,,,0,28,302,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNaakx2LXdnRRAB,5,,a year ago,2023-09-20 14:19:53.451133,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURwOXRxeGRREAE,5,,a year ago,2023-09-20 14:19:53.453133,,,,0,67,745,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNwNDd2MUNREAE,5,Super fit,a year ago,2023-09-20 14:19:53.456133,,,,0,6,1,False,Super Fitko,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNwMGV2QTZ3RRAB,5,,a year ago,2023-09-20 14:19:53.458134,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURKZ0lIbmtBRRAB,4,,a year ago,2023-09-20 14:19:53.460133,,,,0,6,63,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNKdEtPRUNnEAE,5,,a year ago,2023-09-20 14:19:53.463133,,,,0,1,3362,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNKLU9QWmZnEAE,5,"I love the old machines and Arnold photos here. I like that everyone is familiar with Obuda, I dont go regularly, but the location is also excellent.   the music is not blaring like in new places and its not a flashy flashy place. The bartenders are always nice to me, which is extra these days.",a year ago,2023-09-20 14:19:53.465133,,,,0,28,9,True,"Szeretem itt a regi gepeket es az Arnold fotokat. Szeretem, hogy mindenki ismer s obudai, nem jarok rendszeresen de Kivalo a helyszin is.  nem duborog a zene mint az uj helyeken es nem egy mutogatos bevillantos hely. A pultosok is mindig kedvesek velem Ami manapsag extra.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUR4NzVDR2JREAE,1,Today (17/06/23) me and my friend had a bad experience in the gym with the receptionnist young girl with glasses. We booked the squash for two hours we AYCM  pass when we came she asked us to pay for the extra hour we told her that we usually book it for two hours with no problem she said she will ask (end of discussion). Went up to the court no lights were on had to go down 3 times to ask her to turn the lights on. First of all veeery rude receptionist and huge difference between when she talks with us (foreigners) with poker grumpy face and with hungarians and its not because of the language she speaks english well. We started at 13h30 she turned of the light at 15:00 and asked us for 4k we were late yes but there was 0 communication about the fee and being late. She didnt do her job and she kept arguing and blaming us. We play squash all over the city and usually receptionnists they communicate everything the rules but she didnt. Unfortunately its a good gym but I wont ever come back to this gym and I dont recommend it to foreigners. Whats a receptionist gets paid for if not for greeting EVEYONE EQUALLY and COMMUNICATING.,a year ago,2023-09-20 14:19:53.468135,,,,4,48,15,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUR4bmMtRGd3RRAB,5,"I liked the place. Unfortunately, I dont live near it now.",a year ago,2023-09-20 14:19:53.470133,,,,0,30,10,True,Kedveltem a helyet. Sajnos most nem lakom a kozeleben.,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUN4MzR5WVR3EAE,4,,a year ago,2023-09-20 14:19:54.481394,,,,0,19,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUN4cExyaHdBRRAB,5,So cool,a year ago,2023-09-20 14:19:54.483392,,,,0,21,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURSMTZtYXR3RRAB,5,,a year ago,2023-09-20 14:19:54.486391,,,,0,6,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURSbnBDZE5nEAE,5,"Well equipped, clean, spacious and helpful staff.",a year ago,2023-09-20 14:19:54.488392,,,,0,45,4,True,"Jol felszerelt, tiszta, tagas es segit kesz a szemelyzet.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURSdXVuVmdBRRAB,4,,a year ago,2023-09-20 14:19:54.491426,,,,0,2,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURSMnUyUW1BRRAB,4,,a year ago,2023-09-20 14:19:54.493426,,,,0,34,97,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURSakllWTlBRRAB,5,,a year ago,2023-09-20 14:19:54.495426,,,,0,26,459,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNSdjd1RVNnEAE,5,,a year ago,2023-09-20 14:19:54.497426,,,,0,2,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNScGNhaGxnRRAB,5,,a year ago,2023-09-20 14:19:54.499429,,,,0,13,39,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNSMHQ3aUVREAE,4,,a year ago,2023-09-20 14:19:54.502426,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNSM1BPVmR3EAE,4,,a year ago,2023-09-20 14:19:55.575431,,,,0,4,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNSbkxiMzJnRRAB,1,"The dirtiest, run-down place in the whole neighborhood. Every second machine that works online is faulty, not flawless either. The infrastructure is at least 20-30 years old, everything is clean dust, there is no disinfecting liquid anywhere, and the quality and cleanliness of the changing room is beyond criticism. I went here for the first and last time.",a year ago,2023-09-20 14:19:55.577431,,,,7,16,5,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNSOUt5c0x3EAE,5,,a year ago,2023-09-20 14:19:55.580467,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNSb0xEUG9BRRAB,5,,a year ago,2023-09-20 14:19:55.582463,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURoeTdpemN3EAE,4,"I am a regular guest here (weekly during the winter), and sauna had issues from time to time. Last time it went down for hours. Although, I would like to thank Helga for her kindness and constructive attitude when I reported the failure. She offered a free entrance next time due to my inconvinience. What Helga did was a game changer. Failures happen and no way to eliminate them, but handling them kindly is something a customer can remember and appriciate. Thank you!",a year ago,2023-09-20 14:19:55.584461,,,,0,10,1,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURoc2FPQjN3RRAB,3,,a year ago,2023-09-20 14:19:55.586463,,,,0,78,63,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURoMm9USGlnRRAB,5,,a year ago,2023-09-20 14:19:55.588461,,,,0,35,132,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURoMktXXzFnRRAB,5,"A well-equipped, clean, sports center with friendly and well-trained staff.",a year ago,2023-09-20 14:19:55.590463,,,,0,11,10,True,"Jol felszerelt, tiszta, sportcentrum, kedves es jol kepzett szemelyzettel.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURoOFBfaWRBEAE,5,,a year ago,2023-09-20 14:19:55.593496,,,,0,29,41,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURoOEttZk13EAE,5,Clean and kept my things safe,a year ago,2023-09-20 14:19:55.596497,,,,0,3,,False,Tiszta es a dolgaimat is biztonsagban tudtan,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURob0lqbzFRRRAB,4,,a year ago,2023-09-20 14:19:56.618984,,,,0,52,592,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNhNDRTSHlRRRAB,5,,a year ago,2023-09-20 14:19:56.621980,,,,0,6,12,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNoOGZiSlJBEAE,5,,a year ago,2023-09-20 14:19:56.623979,,,,0,98,62,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNobHIyQXJRRRAB,5,Perfect for squash.,a year ago,2023-09-20 14:19:56.626979,,,,0,107,35,True,Squasholni tokeletes.,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNocHFPZW1RRRAB,4,,a year ago,2023-09-20 14:19:56.628980,,,,0,74,58,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNob3NiVVdnEAE,4,,a year ago,2023-09-20 14:19:56.631980,,,,0,32,5,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURCemFiNjdRRRAB,5,,a year ago,2023-09-20 14:19:56.633980,,,,0,6,20,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURCeWZqTGFnEAE,5,"My partner and I play squash and we are satisfied with the room. Clean, tidy. Advance booking is required.",a year ago,2023-09-20 14:19:56.635980,Thank You!,a year ago,2023-09-20 14:19:56.635980,0,141,790,True,"Squash-ni jarunk a parommal es meg vagyunk elegedve a teremmel. Tiszta, rendezett. El foglalas szukseges.",Koszonjuk!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURCbklMdlRnEAE,5,,a year ago,2023-09-20 14:19:56.639971,,,,0,3,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNCeTRhVkRnEAE,5,Cheap.,a year ago,2023-09-20 14:19:56.641951,,,,1,37,104,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNCeGVyaEJBEAE,4,,a year ago,2023-09-20 14:19:57.388649,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNCOVBfb0lBEAE,4,,a year ago,2023-09-20 14:19:57.390648,,,,0,21,4,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNCdUlQNEF3EAE,5,,a year ago,2023-09-20 14:19:57.392649,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUQtNHFERUV3EAE,3,"The place is okay, good location friendly employees, BUT on our first visit a personal trainer working there tried to correct our excercise in a very rude manner, we did not ask for it, and he was even WRONG! Adding to this, the dumbells weight increments go up by 2.5 kgs, which is bad and every guy was waiting for the weights around 10-15kg since there were only a few of them.",a year ago,2023-09-20 14:19:57.394625,,,,0,80,6,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUQtN0o2U1lREAE,5,,a year ago,2023-09-20 14:19:57.397624,,,,0,2,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQtOUk3X29RRRAB,5,,a year ago,2023-09-20 14:19:57.399624,,,,0,9,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUMtdm9uOFNnEAE,5,,a year ago,2023-09-20 14:19:57.401623,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNlOHRyeEtREAE,5,"Good approach, clean, nice helpful staff.",a year ago,2023-09-20 14:19:57.403659,,,,0,400,880,True,"Jo megkozelites, tiszta, kedves segit kesz szemelyzet.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNvczR5WFBnEAE,5,,a year ago,2023-09-20 14:19:57.406658,,,,0,7,13,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURlbDZHN0dREAE,5,There is usually room on the squash court even with same-day reservations and the staff is great!,a year ago,2023-09-20 14:19:57.408654,,,,0,10,,False,A squash palyan altalaban van hely aznapi foglalassal is es jofej a szemelyzet!,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURld3JqcENBEAE,4,,a year ago,2023-09-20 14:19:58.274388,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNlNGNhY2ZnEAE,5,"Zumba was good for seniors. The music is good, the coach is smiling.",2 years ago,2022-09-20 14:19:58.276388,,,,0,798,1041,True,"Jo volt a zumba id seknek. Jo a zene, mosolygos az edz .",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNlaXZDSmJnEAE,5,,2 years ago,2022-09-20 14:19:58.278386,,,,0,23,242,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNlNHY2YVhREAE,5,,2 years ago,2022-09-20 14:19:58.281367,,,,0,7,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNlM0xLbTdBRRAB,5,"Lets gooooo! The team is Joarc, theres a lot of stuff!",2 years ago,2022-09-20 14:19:58.283388,,,,0,113,33,True,"Letsgooo! Joarc a csapat, sok a cucc!",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUR1azdYT0RBEAE,5,"Cultivated, clean surroundings, nice people, everything is fine with this gym.",2 years ago,2022-09-20 14:19:58.286386,,,,0,9,,False,"Kulturalt, tiszta kornyezet, kedves szemelyzet, minden rendben van ezzel a konditeremmel.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUR1dGJqbGVnEAE,4,,2 years ago,2022-09-20 14:19:58.288390,,,,0,10,57,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUN1MnZEQ3p3RRAB,2,"The gym part is very well equipped, at a good price, but unfortunately we cant go here with my girlfriend because it gets so cold. Ive heard others complain about this. Its okay, you have to air-condition it, because I use it in the car and at home, but you understand. The room is 5*, but since we cant walk because of this, its 2*",2 years ago,2022-09-20 14:19:58.291357,,,,1,323,176,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUN1d09ER2VREAE,5,,2 years ago,2022-09-20 14:19:58.293357,,,,0,11,14,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNPdk1QcHp3RRAB,5,There is also a Flexit tournament! Great!,2 years ago,2022-09-20 14:19:58.295389,,,,0,89,,True,Flexit torna is van! Remek!,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNPbU43ZGx3RRAB,5,,2 years ago,2022-09-20 14:19:59.043933,,,,0,42,376,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUQyci15NFR3EAE,5,,2 years ago,2022-09-20 14:19:59.045935,,,,0,33,37,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUQydTdiYkdREAE,5,,2 years ago,2022-09-20 14:19:59.048967,,,,0,140,118,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURtOGYzYzl3RRAB,5,,2 years ago,2022-09-20 14:19:59.050964,,,,0,11,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQyanFLLTd3RRAB,5,The sauna section is great,2 years ago,2022-09-20 14:19:59.053935,,,,0,5,,True,A szauna reszleg szuper,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURBMnZ5bmRBEAE,4,"Good gym overall, great staff and excellent coaches. If you can get a private session with Pisti.",2 years ago,2022-09-20 14:19:59.056935,,,,1,90,237,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUMyMDRiN2dnRRAB,5,,2 years ago,2022-09-20 14:19:59.058934,,,,0,9,1,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUMyaWRmUnhBRRAB,4,,2 years ago,2022-09-20 14:19:59.060934,,,,0,82,28,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUMyNE9IekZBEAE,5,,2 years ago,2022-09-20 14:19:59.063934,,,,0,8,42,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUM2ajh5ZTF3RRAB,4,"For relaxation, I go to a Zumba class from 20:00 to 21:00. I can only recommend it to everyone!",2 years ago,2022-09-20 14:19:59.065937,,,,0,43,247,True,Kikapcsolodas miatt megyek 20-tol 21-ig Zumba oran vagyok. Csak ajanlani tudom mindenkinek!,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURXbzlibTFnRRAB,5,,2 years ago,2022-09-20 14:19:59.830460,,,,0,2,19,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURXc1pxQVV3EAE,5,Spinning Solid is brilliant,2 years ago,2022-09-20 14:19:59.833459,,,,0,23,64,True,A Spinning Szilarddal zsenialis,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNpc2NPd2J3EAE,5,Equipped room. Helpful staff.,2 years ago,2022-09-20 14:19:59.836460,,,,0,22,,True,Felszerelt terem. Segit kesz szemelyzet.,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURXaktLTVp3EAE,5,,2 years ago,2022-09-20 14:19:59.839460,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNXOV8yUkJnEAE,5,,2 years ago,2022-09-20 14:19:59.842459,,,,0,198,1236,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNXeXJMR09BEAE,5,I felt good in the Zumba class. I recommend it to all aging people who want to exercise,2 years ago,2022-09-20 14:19:59.844459,,,,0,267,45,True,Jol ereztem magam a zumba oran minden id sod  mozogni vagyonak ajanlom,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNXNHRfUklBEAE,5,There is also a good gym and squash court. Nice staff!,2 years ago,2022-09-20 14:19:59.847244,,,,0,321,246,True,"Jo edz terem, squash palya is van. Kedves a szemelyzet!",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNXd0tyQU1BEAE,4,,2 years ago,2022-09-20 14:19:59.850250,,,,0,1,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNXOU0zNnVnRRAB,5,Clean and cozy place with nice staff. I go here for divine Zumba classes. It has everything we expect from a gym.,2 years ago,2022-09-20 14:19:59.853250,,,,0,38,7,True,"Tiszta es hangulatos hely, kedves szemelyzettel. Isteni zumba orakra jarok ide. Van minden, amit egy gym-t l elvarunk.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNBNU9Ta0R3EAE,5,,2 years ago,2022-09-20 14:19:59.856249,,,,0,15,1,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURtbzl5YTBBRRAB,4,,2 years ago,2022-09-20 14:20:00.710771,,,,0,3,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURHdGNYNU9nEAE,5,,2 years ago,2022-09-20 14:20:00.712768,Thank You!,2 years ago,2022-09-20 14:20:00.712768,0,1,,False,,Koszonjuk!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURta3JmNGdnRRAB,3,,2 years ago,2022-09-20 14:20:00.715332,,,,0,6,1,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURtOEtyWUhREAE,5,,2 years ago,2022-09-20 14:20:00.717332,Thank you for the positive review!,2 years ago,2022-09-20 14:20:00.717332,0,22,25,False,,Koszonjuk a pozitiv ertekelest!
